song_id;Year;Order;Country;Singer;Title;Points;Place;in_english;songid;lovementions;population
1141;2013;2;Lithuania;Andrius Pojavis;Something;17;22;TRUE;1141;3;2848000
1142;2013;3;Moldova;Aliona Moon;O Mie;71;11;FALSE;1142;1;3550000
1143;2013;4;Finland;Krista Siegfrieds;Marry Me;13;24;TRUE;1143;3;5503000
1144;2013;5;Spain;El Sueño De Morfeo;Contigo Haste El Final;8;25;FALSE;1144;1;46570000
1145;2013;6;Belgium;Roberto Bellarosa;Love Kills;71;12;TRUE;1145;12;11350000
1146;2013;7;Estonia;Birgit Oigemeel;Et Uus Saks Alguse;19;20;FALSE;1146;0;1316000
1147;2013;8;Belarus;Alyona Lanskaya;Solayoh;48;16;TRUE;1147;1;9508000
1148;2013;9;Malta;Gianluca Bezzina;Tomorrow;120;8;TRUE;1148;0;460297
1149;2013;10;Russia;Dina Garipova;What If;174;5;TRUE;1149;0;144500000
1150;2013;11;Germany;Cascada;Glorious;18;21;TRUE;1150;4;82790000
1151;2013;12;Armenia;Dorians;Lonely Planet;41;18;TRUE;1151;0;2930000
1152;2013;13;Netherlands;Anouk;Birds;114;9;TRUE;1152;1;17000000
1153;2013;14;Romania;Cezar;It's My Life;65;13;TRUE;1153;3;19640000
1154;2013;15;United Kingdom;Bonnie Taylor;Believe In Me;23;19;TRUE;1154;1;66020000
1155;2013;16;Sweden;Robin Stjernberg;You;62;14;TRUE;1155;0;9995000
1156;2013;17;Hungary;ByeAlex;Kedvesem;84;10;FALSE;1156;0;9781000
1157;2013;18;Denmark;Emmelie de Forrest ;Only Teardrops;281;1;TRUE;1157;0;5770000
1158;2013;19;Iceland;Eyþor Ingi Gunnlaugsson;Ég Á Líf;47;17;FALSE;1158;3;338349
1159;2013;20;Azerbaijan;Farid Mammadov;Hold Me;234;2;TRUE;1159;6;9862000
1160;2013;21;Greece;Koza Mostra Ft. Agathonas Iakovidis;Alcohol Is Free;152;6;TRUE;1160;0;10770000
1161;2013;22;Ukraine;Zlata Ognevich;Gravity;214;3;TRUE;1161;2;44830000
1162;2013;23;Italy;Marco Mengoni;L'essenziale;126;7;FALSE;1162;0;60590000
1163;2013;24;Norway;Margaret Berger;I Feed You My Love;191;4;TRUE;1163;6;5258000
1164;2013;25;Georgia;Nodi Tatishvili & Sophie Gelovani;Waterfall;50;15;TRUE;1164;5;3717000
1165;2013;26;Ireland;Ryan Dolan;Only Love Survives;5;26;TRUE;1165;39;4784000
1166;2014;1;Ukraine;Mariya Yaremchuk;Tick - Tock;113;6;TRUE;1166;9;44830000
1167;2014;2;Belarus;Teo;Cheesecake;43;16;TRUE;1167;0;9508000
1168;2014;3;Azerbaijan;Dilara Kazimova;Start A Fire;33;22;TRUE;1168;0;9862000
1169;2014;4;Iceland;Pollapönk;No Prejudice;58;15;TRUE;1169;1;338349
1170;2014;5;Norway;Carl Espen;Silent Storm;88;8;TRUE;1170;0;5258000
1171;2014;6;Romania;Paula Seling & OVI;Miracle;72;12;TRUE;1171;0;19640000
1172;2014;7;Armenia;Aram MP3;Not Alone;174;4;TRUE;1172;0;2930000
1173;2014;8;Montenegro;Sergej Ćetković;Moj Svijet;37;19;FALSE;1173;5;653474
1174;2014;9;Poland;Donatan & Cleo;My Slowianie We Are Slavic;62;14;FALSE;1174;0;37970000
1175;2014;10;Greece;Freaky Fortune feat. RiskyKidd;Rise Up;35;20;TRUE;1175;2;10770000
1176;2014;11;Austria;Conchita Wurst ;Rise Like A Phoenix;290;1;TRUE;1176;0;8773000
1177;2014;12;Germany;Elaiza;Is It Right;39;18;TRUE;1177;0;82790000
1178;2014;13;Sweden;Sanna Nielsen;Undo;218;3;TRUE;1178;2;9995000
1179;2014;14;France;Twin Twin;Moustache;2;26;FALSE;1179;1;67120000
1180;2014;15;Russia;Tolmachevy Sisters;Shine;89;7;TRUE;1180;6;144500000
1181;2014;16;Italy;Emma;La Mia Cittá;33;21;FALSE;1181;5;60590000
1182;2014;17;Slovenia;Tinkara Kovač;Round And Round;9;25;FALSE;1182;2;1990000
1183;2014;18;Finland;Softengine;Something Better;72;11;TRUE;1183;0;5503000
1184;2014;19;Spain;Ruth Lorenzo;Dancing In The Rain;74;10;FALSE;1184;1;46570000
1185;2014;20;Switzerland;Sebalter;Hunter Of The Stars;64;13;TRUE;1185;1;8420000
1186;2014;21;Hungary;András Kállay-Saunders;Running;143;5;TRUE;1186;0;9781000
1187;2014;22;Malta;Firelight;Coming Home;32;23;TRUE;1187;1;460297
1188;2014;23;Denmark;Basim;Cliche Love Song;74;9;TRUE;1188;10;5770000
1189;2014;24;Netherlands;The Common Linnets;Calm After The Storm;238;2;TRUE;1189;0;17000000
1190;2014;25;San Marino;Valentina Monetta;Maybe;14;24;TRUE;1190;1;33400
1191;2014;26;United Kingdom;Molly;Children Of The Universe;40;17;TRUE;1191;1;66020000
1192;2015;1;Slovenia;Maraaya;Here For You;39;14;TRUE;1192;1;1990000
1193;2015;2;France;Lisa Angell;N'oubliez Pas;4;25;FALSE;1193;1;67120000
1194;2015;3;Israel;Nadav Guedj;Golden Boy;97;9;TRUE;1194;7;8712000
1195;2015;4;Estonia;Elina Born & Stig Rästa;Goodbye To Yesterday;106;7;TRUE;1195;3;1316000
1196;2015;5;United Kingdom;Electro Velvet;Still In Love With You;5;24;TRUE;1196;8;66020000
1197;2015;6;Armenia;Genealogy;Face The Shadow;34;16;TRUE;1197;0;2930000
1198;2015;7;Lithuania;Monika Linkytė & Vaidas Baumila;This Time;30;18;TRUE;1198;20;2848000
1199;2015;8;Serbia;Bojana;Beauty Never Lies;53;10;TRUE;1199;0;7240000
1200;2015;9;Norway;Mørland & Debrah Scarlett;A Monster Like Me;102;8;TRUE;1200;0;5258000
1201;2015;10;Sweden;Måns Zelmerlöw ;Heroes;365;1;TRUE;1201;0;9995000
1202;2015;11;Cyprus;John Karayiannis;One Thing I Should Have Done;11;22;TRUE;1202;0;1180000
1203;2015;12;Australia;Guy Sebastian;Tonight Again;196;5;TRUE;1203;0;24600000
1204;2015;13;Belgium;Loïc Nottet;Rhythm Inside;217;4;TRUE;1204;4;11350000
1205;2015;14;Austria;The Makemakes;I Am Yours;0;26;TRUE;1205;1;8773000
1206;2015;15;Greece;Maria-Elena Kyriakou;One Last Breath;23;19;TRUE;1206;1;10770000
1207;2015;16;Montenegro;Knez;Adio;44;13;TRUE;1207;1;653474
1208;2015;17;Germany;Ann Sophie;Black Smoke;0;27;TRUE;1208;0;82790000
1209;2015;18;Poland;Monika Kuszyńska;In The Name Of Love;10;23;TRUE;1209;7;37970000
1210;2015;19;Latvia;Aminata;Love Injected;186;6;TRUE;1210;5;1950000
1211;2015;20;Romania;Voltaj;De La Capăt (all Over Again);35;15;TRUE;1211;0;19640000
1212;2015;21;Spain;Edurne;Amanecer;15;21;FALSE;1212;5;46570000
1213;2015;22;Hungary;Boggie;Wars For Nothing;19;20;TRUE;1213;0;9781000
1214;2015;23;Georgia;Nina Sublatti;Warrior;51;11;TRUE;1214;0;3717000
1215;2015;24;Azerbaijan;Elnur Hüseynov;Hour Of The Wolf;49;12;TRUE;1215;0;9862000
1216;2015;25;Russia;Polina;A Million Voices;303;2;TRUE;1216;2;144500000
1217;2015;26;Albania;Elhaida Dani;I'm Alive;34;17;TRUE;1217;1;2873000
1218;2015;27;Italy;Il Volo;Grande Amore;292;3;FALSE;1218;11;60590000
1219;2016;1;Belgium;Laura Tesoro;What's The Pressure;181;10;TRUE;1219;0;11350000
1220;2016;2;Czech Republic;Gabriela Guncíková;I Stand;41;25;TRUE;1220;0;10580000
1221;2016;3;Netherlands;Douwe Bob;Slow Down;153;11;TRUE;1221;0;17000000
1222;2016;4;Azerbaijan;Samra;Miracle;117;17;TRUE;1222;2;9862000
1223;2016;5;Hungary;Freddie;Pioneer;108;19;TRUE;1223;1;9781000
1224;2016;6;Italy;Francesca Michielin;No Degree Of Separation;124;16;FALSE;1224;1;60590000
1225;2016;7;Israel;Hovi Star;Made Of Stars;135;14;TRUE;1225;0;8712000
1226;2016;8;Bulgaria;Poli Genova;If Love Was A Crime;307;4;TRUE;1226;5;7102000
1227;2016;9;Sweden;Frans;If I Were Sorry;261;5;TRUE;1227;0;9995000
1228;2016;10;Germany;Jamie-Lee Kriewitz;Ghost;11;26;TRUE;1228;7;82790000
1229;2016;11;France;Amir;J'ai Cherché;257;6;FALSE;1229;3;67120000
1230;2016;12;Poland;Michał Szpak;Color Of Your Life;229;8;TRUE;1230;2;37970000
1231;2016;13;Australia;Dami Im;Sound Of Silence;511;2;TRUE;1231;1;24600000
1232;2016;14;Cyprus;Minus One;Alter Ego;96;21;TRUE;1232;2;1180000
1233;2016;15;Serbia;Sanja Vučić ZAA;Goodbye (Shelter);115;18;TRUE;1233;1;7240000
1234;2016;16;Lithuania;Donny Montell;I've Been Waiting For This Night;200;9;TRUE;1234;0;2848000
1235;2016;17;Croatia;Nina Kraljic;Lighthouse;73;23;TRUE;1235;0;4480000
1236;2016;18;Russia;Sergey Lazarev;You Are The Only One;491;3;TRUE;1236;3;144500000
1237;2016;19;Spain;Barei;Say Yay!;77;22;TRUE;1237;0;46570000
1238;2016;20;Latvia;Justs;Heartbeat;132;15;TRUE;1238;0;1950000
1239;2016;21;Ukraine;Jamala ;1944;534;1;TRUE;1239;1;44830000
1240;2016;22;Malta;Ira Losco;Walk On Water;153;12;TRUE;1240;5;460297
1241;2016;23;Georgia;Nika Kocharov & Young Georgian Lolitaz;Midnight Gold;104;20;TRUE;1241;0;3717000
1242;2016;24;Austria;Zoë;Loin D'ici;151;13;FALSE;1242;0;8773000
1243;2016;25;United Kingdom;Joe & Jake;You're Not Alone;62;24;TRUE;1243;0;66020000
1244;2016;26;Armenia;Iveta Mukuchyan;Lovewave;249;7;TRUE;1244;8;2930000
1245;2017;1;Israel;Imri Ziv;I Feel Alive;39;23;TRUE;1245;0;8712000
1246;2017;2;Poland;Kasia Moś;Flashlight;64;22;TRUE;1246;3;37970000
1247;2017;3;Belarus;Naviband;Historyja Majho Žyccia / Story Of My Life;83;17;FALSE;1247;0;9508000
1248;2017;4;Austria;Nathan Trent;Running On Air;93;16;TRUE;1248;0;8773000
1249;2017;5;Armenia;Artsvik;Fly With Me;79;18;TRUE;1249;3;2930000
1250;2017;6;Netherlands;O'G3NE;Lights And Shadows;150;11;TRUE;1250;0;17000000
1251;2017;7;Moldova;SunStroke Project;Hey, Mamma!;374;3;TRUE;1251;0;3550000
1252;2017;8;Hungary;Joci Pápai;Origo;200;8;FALSE;1252;0;9781000
1253;2017;9;Italy;Francesco Gabbani;Occidentali’s Karma;334;6;FALSE;1253;0;60590000
1254;2017;10;Denmark;Anja Nissen;Where I Am;77;20;TRUE;1254;6;5770000
1255;2017;11;Portugal;Salvador Sobral ;Amar Pelos Dois;758;1;FALSE;1255;4;10310000
1256;2017;12;Azerbaijan;Dihaj;Skeletons;120;14;TRUE;1256;0;9862000
1257;2017;13;Croatia;Jacques Houdek;My Friend;128;13;TRUE;1257;0;4480000
1258;2017;14;Australia;Isaiah;Don't Come Easy;173;9;TRUE;1258;10;24600000
1259;2017;15;Greece;Demy;This Is Love;77;19;TRUE;1259;7;10770000
1260;2017;16;Spain;Manel Navarro;Do It For Your Lover;5;26;FALSE;1260;32;46570000
1261;2017;17;Norway;JOWST feat. Aleksander Walmann;Grab The Moment;158;10;TRUE;1261;0;5258000
1262;2017;18;United Kingdom;Lucie Jones;Never Give Up On You;111;15;TRUE;1262;0;66020000
1263;2017;19;Cyprus;Hovig;Gravity;68;21;TRUE;1263;0;1180000
1264;2017;20;Romania;Ilinca feat. Alex Florea;Yodel It!;282;7;TRUE;1264;0;19640000
1265;2017;21;Germany;Levina;Perfect Life;6;25;TRUE;1265;0;82790000
1266;2017;22;Ukraine;O.Torvald;Time;36;24;TRUE;1266;0;44830000
1267;2017;23;Belgium;Blanche;City Lights;363;4;TRUE;1267;0;11350000
1268;2017;24;Sweden;Robin Bengtsson;I Can't Go On;344;5;TRUE;1268;2;9995000
1269;2017;25;Bulgaria;Kristian Kostov;Beautiful Mess;615;2;TRUE;1269;6;7102000
1270;2017;26;France;Alma;Requiem;135;12;FALSE;1270;14;67120000
1271;2018;1;Ukraine;Mélovin;Under The Ladder;130;17;TRUE;1271;0;44830000
1272;2018;2;Spain;Alfred Y Amaia;Tu Canción;61;23;FALSE;1272;0;46570000
1273;2018;3;Slovenia;Lea Sirk;Hvala, Ne!;64;22;FALSE;1273;0;1990000
1274;2018;4;Lithuania;Ieva Zasimauskaite;When We're Old;181;12;TRUE;1274;0;2848000
1275;2018;5;Austria;Cesár Sampson;Nobody But You;342;3;TRUE;1275;3;8773000
1276;2018;6;Estonia;Elina Nechayeva;La Forza;245;8;FALSE;1276;3;1316000
1277;2018;7;Norway;Alexander Rybak;That's How You Write A Song;144;15;TRUE;1277;0;5258000
1278;2018;8;Portugal;Cláudia Pascoal;O Jardim;39;26;TRUE;1278;1;10310000
1279;2018;9;United Kingdom;SuRie;Storm;48;24;TRUE;1279;3;66020000
1280;2018;10;Serbia;Sanja Ilić & Balkanika;Nova Deca / Нова деца;113;19;FALSE;1280;0;7240000
1281;2018;11;Germany;Michael Schulte;You Let Me Walk Alone;340;4;TRUE;1281;4;82790000
1282;2018;12;Albania;Eugent Bushpepa;Mall;184;11;FALSE;1282;0;2873000
1283;2018;13;France;Madame Monsieur;Mercy;173;13;FALSE;1283;0;67120000
1284;2018;14;Czech Republic;Mikolas Josef;Lie To Me;281;6;TRUE;1284;4;10580000
1285;2018;15;Denmark;Rasmussen;Higher Ground;226;9;TRUE;1285;0;5770000
1286;2018;16;Australia;Jessica Mauboy;We Got Love;99;20;TRUE;1286;22;24600000
1287;2018;17;Finland;Saara Aalto;Monsters;46;25;TRUE;1287;0;5503000
1288;2018;18;Bulgaria;Equinox;Bones;166;14;TRUE;1288;13;7102000
1289;2018;19;Moldova;DoReDos;My Lucky Day;209;10;TRUE;1289;0;3550000
1290;2018;20;Sweden;Benjamin Ingrosso;Dance You Off;274;7;TRUE;1290;2;9995000
1291;2018;21;Hungary;AWS;Viszlát Nyár;93;21;FALSE;1291;0;9781000
1292;2018;22;Israel;Netta ;Toy;529;1;TRUE;1292;0;8712000
1293;2018;23;Netherlands;Waylon;Outlaw In 'em;121;18;TRUE;1293;0;17000000
1294;2018;24;Ireland;Ryan O'Shaughnessy;Together;136;16;TRUE;1294;0;4784000
1295;2018;25;Cyprus;Eleni Foureira;Fuego;436;2;TRUE;1295;1;1180000
1296;2018;26;Italy;Ermal Meta & Fabrizio Moro;Non Mi Avete Fatto Niente;308;5;FALSE;1296;0;60590000
1297;2019;1;Albania;Jonida Maliqi;Ktheju tokës;;;FALSE;;
1299;2019;3;Austria;Kate Miller-Heidke;Limits;;;TRUE;;
1301;2019;5;Azerbaijan;Chingiz;Truth;;;TRUE;;
1303;2019;7;Belarus;ZENA;Like It;;;TRUE;;
1305;2019;9;Cyprus;Tamta;Replay;;;TRUE;;
1307;2019;11;Germany;S!sters;Sister;;;TRUE;;
1309;2019;13;Estonia;Victor Crone;Storm;;;TRUE;;
1311;2019;15;Finland;Darude feat. Sebastian Rejman;Look Away ;;;TRUE;;
1313;2019;17;Georgia;Oto Nemsadze;Keep on Going;;;FALSE;;
1315;2019;19;Croatia;Roko;The Dream;;;FALSE;;
1317;2019;21;Ireland;Sarah McTernan;22;;;TRUE;;
1319;2019;23;Iceland;Hatari;Hatrið mun sigra;;;FALSE;;
1321;2019;25;Lithuania;Jurij Veklenko;Run with the Lions;;;TRUE;;
1323;2019;27;Moldova;Anna Odobescu;Stay;;;TRUE;;
1325;2019;29;Macedonia;Tamara Todevska;Proud;;;TRUE;;
1327;2019;31;Netherlands;Duncan Laurence ;Arcade;;;TRUE;;
1329;2019;33;Poland;Tulia; Fire of Love ;;;FALSE;;
1331;2019;35;Romania;Ester Peony ;On a Sunday;;;TRUE;;
1333;2019;37;Russia;Sergey Lazarev ;Scream;;;TRUE;;
1335;2019;39;Slovenia;Zala Kralj & Gašper Šantl;Sebi;;;FALSE;;
1337;2019;41;France;Bilal Hassani;Roi;;;FALSE;;
